INTERVAL_DATETIME,NSW1,QLD1,SA1,TAS1,VIC1
2024-07-12 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 07:00:00,31.7,126.53,0.0,0.0,0.0
2024-07-12 08:00:00,499.038,936.65,15.897,2.98,28.794
2024-07-12 09:00:00,1233.155,2013.519,178.116,22.108,248.734
2024-07-12 10:00:00,2137.701,2814.253,365.798,51.64,591.07
2024-07-12 11:00:00,2507.566,3190.062,534.24,76.779,947.662
2024-07-12 12:00:00,2888.786,3323.341,650.124,72.834,1305.408
2024-07-12 13:00:00,2676.575,3155.433,824.25,75.291,1351.506
2024-07-12 14:00:00,2259.536,2661.436,863.785,73.496,1319.502
2024-07-12 15:00:00,1486.448,1847.758,580.456,58.917,1032.854
2024-07-12 16:00:00,571.318,834.797,395.434,19.425,483.637
2024-07-12 17:00:00,37.439,117.269,130.655,0.684,57.705
2024-07-12 18:00:00,0.0,1.1,3.602,0.0,0.0
2024-07-12 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-12 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 07:00:00,29.468,64.068,0.0,0.0,0.0
2024-07-13 08:00:00,512.7,545.194,11.37,5.834,74.234
2024-07-13 09:00:00,1167.956,1334.357,130.404,36.238,483.447
2024-07-13 10:00:00,1984.33,2266.051,357.845,73.227,922.099
2024-07-13 11:00:00,2597.861,3020.415,618.489,103.25,1375.376
2024-07-13 12:00:00,2570.512,3275.098,654.384,114.233,1413.893
2024-07-13 13:00:00,2324.638,3050.739,773.503,99.006,1351.12
2024-07-13 14:00:00,2115.168,2435.614,850.678,77.202,960.69
2024-07-13 15:00:00,1599.1,1738.075,706.592,55.336,655.19
2024-07-13 16:00:00,631.162,841.645,312.272,20.356,315.774
2024-07-13 17:00:00,47.244,122.182,91.381,1.006,34.888
2024-07-13 18:00:00,0.0,1.209,2.256,0.0,0.0
2024-07-13 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-13 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 07:00:00,37.774,132.414,0.0,0.0,0.0
2024-07-14 08:00:00,590.1,945.425,13.696,4.204,75.416
2024-07-14 09:00:00,1576.423,2078.974,185.007,26.648,463.812
2024-07-14 10:00:00,2453.9,2898.19,494.448,58.279,953.694
2024-07-14 11:00:00,2966.628,3320.154,755.092,70.316,1267.271
2024-07-14 12:00:00,3143.611,3402.638,883.14,81.922,1352.882
2024-07-14 13:00:00,2920.266,3241.646,925.794,76.928,1365.512
2024-07-14 14:00:00,2287.174,2619.946,942.382,54.586,1245.377
2024-07-14 15:00:00,1471.264,1762.999,767.969,35.972,915.974
2024-07-14 16:00:00,597.429,796.84,502.542,13.332,428.199
2024-07-14 17:00:00,46.139,126.035,143.883,1.088,61.124
2024-07-14 18:00:00,0.0,1.304,3.671,0.0,0.0
2024-07-14 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-14 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 07:00:00,38.846,142.871,0.0,0.0,0.0
2024-07-15 08:00:00,627.81,936.792,20.478,1.258,78.067
2024-07-15 09:00:00,1659.922,1927.45,203.916,9.034,377.452
2024-07-15 10:00:00,2526.687,2848.021,539.676,17.157,603.046
2024-07-15 11:00:00,3056.86,3252.442,638.421,29.04,707.586
2024-07-15 12:00:00,3195.636,3278.923,655.923,30.632,716.978
2024-07-15 13:00:00,2984.934,3075.55,681.148,31.45,681.804
2024-07-15 14:00:00,2477.681,2559.868,787.842,32.704,477.98
2024-07-15 15:00:00,1658.616,1774.66,743.39,23.656,337.452
2024-07-15 16:00:00,667.927,833.864,422.369,10.003,163.592
2024-07-15 17:00:00,48.214,117.089,112.172,0.438,23.748
2024-07-15 18:00:00,0.0,1.169,2.718,0.0,0.0
2024-07-15 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-15 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 07:00:00,32.773,141.646,0.0,0.0,0.001
2024-07-16 08:00:00,500.299,996.626,16.283,5.022,74.23
2024-07-16 09:00:00,1051.572,2100.129,193.437,26.371,384.74
2024-07-16 10:00:00,1529.912,2958.01,468.236,46.632,740.569
2024-07-16 11:00:00,1796.474,3336.264,695.147,68.668,905.888
2024-07-16 12:00:00,1971.383,3320.84,864.92,84.642,928.922
2024-07-16 13:00:00,1808.932,3166.002,711.552,88.138,864.26
2024-07-16 14:00:00,1686.916,2653.578,634.73,71.173,648.248
2024-07-16 15:00:00,1198.744,1888.152,583.956,44.976,461.354
2024-07-16 16:00:00,510.803,890.969,432.981,16.26,280.57
2024-07-16 17:00:00,46.954,130.794,171.585,0.908,54.81
2024-07-16 18:00:00,0.0,1.536,4.559,0.0,0.0
2024-07-16 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-16 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 07:00:00,36.753,145.24,0.0,0.0,0.022
2024-07-17 08:00:00,567.128,995.108,22.494,5.307,71.827
2024-07-17 09:00:00,1516.958,2095.026,173.12,26.733,338.378
2024-07-17 10:00:00,2397.788,2900.466,374.405,64.89,725.162
2024-07-17 11:00:00,2888.797,3333.286,509.614,93.212,985.181
2024-07-17 12:00:00,2974.866,3439.26,661.834,94.03,1175.71
2024-07-17 13:00:00,2297.196,3251.851,619.755,92.188,1160.085
2024-07-17 14:00:00,1792.208,2700.146,581.349,84.425,1059.504
2024-07-17 15:00:00,1124.274,1888.074,522.166,60.447,743.055
2024-07-17 16:00:00,434.027,835.05,310.796,23.094,333.346
2024-07-17 17:00:00,32.566,130.736,98.258,1.862,53.49
2024-07-17 18:00:00,0.0,1.436,2.118,0.0,0.0
2024-07-17 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-17 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 07:00:00,36.941,140.242,0.0,0.0,0.016
2024-07-18 08:00:00,575.709,964.598,9.344,5.89,84.448
2024-07-18 09:00:00,1483.93,2045.307,118.243,30.722,517.994
2024-07-18 10:00:00,2371.058,2854.691,278.724,59.283,1047.888
2024-07-18 11:00:00,2933.418,3339.297,440.249,84.496,1452.858
2024-07-18 12:00:00,3020.027,3454.734,590.556,94.3,1427.968
2024-07-18 13:00:00,2754.32,3138.384,768.539,100.774,1248.906
2024-07-18 14:00:00,2292.375,2468.604,452.98,86.908,1029.976
2024-07-18 15:00:00,1571.246,1747.346,448.85,58.91,624.945
2024-07-18 16:00:00,653.672,837.342,339.274,22.121,320.15
2024-07-18 17:00:00,51.525,137.707,112.936,1.319,43.036
2024-07-18 18:00:00,0.0,1.68,3.404,0.0,0.0
2024-07-18 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-18 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 07:00:00,48.068,154.528,0.0,0.0,0.0
2024-07-19 08:00:00,669.426,1053.111,2.56,0.852,73.727
2024-07-19 09:00:00,1703.986,2201.306,38.93,5.424,335.961
2024-07-19 10:00:00,2244.542,3002.47,104.735,10.33,379.642
2024-07-19 11:00:00,3040.456,3466.502,122.598,14.19,442.465
2024-07-19 12:00:00,3274.706,3610.895,146.681,30.818,572.77
2024-07-19 13:00:00,2856.134,3428.268,138.406,32.476,813.495
2024-07-19 14:00:00,1905.719,2915.998,95.398,46.695,422.63
2024-07-19 15:00:00,982.983,2046.928,87.916,33.088,193.84
2024-07-19 16:00:00,363.546,965.976,95.499,5.04,91.215
2024-07-19 17:00:00,34.416,147.308,78.472,0.212,11.694
2024-07-19 18:00:00,0.0,1.625,1.38,0.0,0.0
2024-07-19 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-19 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 07:00:00,44.848,163.996,0.0,0.0,0.001
2024-07-20 08:00:00,605.522,1071.255,13.672,1.446,46.404
2024-07-20 09:00:00,1598.231,2196.756,152.988,11.288,216.454
2024-07-20 10:00:00,2233.745,3016.163,432.792,22.792,372.862
2024-07-20 11:00:00,2802.97,3422.826,589.139,36.62,549.059
2024-07-20 12:00:00,3177.079,3542.546,801.478,49.877,709.094
2024-07-20 13:00:00,3001.108,3363.08,841.658,59.302,680.864
2024-07-20 14:00:00,2475.777,2886.478,732.476,51.127,587.427
2024-07-20 15:00:00,1651.808,2028.094,626.502,38.365,429.822
2024-07-20 16:00:00,657.888,967.866,420.382,16.608,298.462
2024-07-20 17:00:00,59.35,148.346,167.062,0.836,59.548
2024-07-20 18:00:00,0.0,1.694,4.76,0.0,0.0
2024-07-20 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-20 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 07:00:00,48.842,163.654,0.0,0.0,0.083
2024-07-21 08:00:00,687.839,1071.066,6.873,8.334,106.997
2024-07-21 09:00:00,1808.594,2225.894,111.964,34.318,457.237
2024-07-21 10:00:00,2761.473,3066.807,302.976,61.338,950.71
2024-07-21 11:00:00,3329.978,3483.506,525.398,58.21,1440.306
2024-07-21 12:00:00,3474.14,3621.605,572.54,56.509,1495.059
2024-07-21 13:00:00,3247.09,3419.635,628.796,53.382,1410.865
2024-07-21 14:00:00,2675.54,2913.605,734.977,42.713,1134.338
2024-07-21 15:00:00,1787.738,2069.792,427.826,41.722,550.542
2024-07-21 16:00:00,716.588,998.226,272.323,13.854,298.748
2024-07-21 17:00:00,65.007,156.376,121.523,0.817,46.555
2024-07-21 18:00:00,0.0,1.889,2.813,0.0,0.0
2024-07-21 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-21 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 07:00:00,53.496,164.975,0.0,0.0,0.041
2024-07-22 08:00:00,674.379,1057.176,30.656,3.956,90.353
2024-07-22 09:00:00,1704.472,2161.233,157.372,26.365,494.933
2024-07-22 10:00:00,2555.044,2979.848,489.132,55.658,1108.372
2024-07-22 11:00:00,2924.308,3405.283,667.244,86.041,1523.09
2024-07-22 12:00:00,2971.743,3510.94,799.569,75.27,1339.19
2024-07-22 13:00:00,2682.654,3303.024,956.494,64.485,1280.768
2024-07-22 14:00:00,2224.91,2816.971,1001.278,66.202,968.349
2024-07-22 15:00:00,1406.571,2005.176,817.626,50.921,771.636
2024-07-22 16:00:00,708.553,963.74,523.418,17.546,378.693
2024-07-22 17:00:00,74.81,155.602,174.473,1.302,59.957
2024-07-22 18:00:00,0.0,2.326,10.608,0.0,0.0
2024-07-22 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-22 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 07:00:00,52.543,164.619,0.0,0.0,0.127
2024-07-23 08:00:00,695.422,1051.666,31.816,2.44,167.977
2024-07-23 09:00:00,1750.28,2139.436,203.832,23.774,735.603
2024-07-23 10:00:00,2636.178,2932.663,608.922,39.731,1301.685
2024-07-23 11:00:00,3215.466,3358.586,923.998,59.186,1770.952
2024-07-23 12:00:00,3472.116,3425.161,1081.066,76.386,2052.732
2024-07-23 13:00:00,3316.973,3237.823,1127.374,81.227,2043.745
2024-07-23 14:00:00,2786.036,2758.654,1055.82,88.443,1729.641
2024-07-23 15:00:00,1898.535,1949.045,877.18,54.629,1074.606
2024-07-23 16:00:00,811.58,930.755,552.711,18.718,534.338
2024-07-23 17:00:00,75.374,142.094,187.443,1.658,100.096
2024-07-23 18:00:00,0.0,1.668,7.65,0.0,0.0
2024-07-23 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-23 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 07:00:00,72.22,157.392,0.0,0.0,0.174
2024-07-24 08:00:00,711.555,981.571,16.256,6.464,102.512
2024-07-24 09:00:00,1705.213,2050.43,145.638,37.62,466.63
2024-07-24 10:00:00,2515.724,2845.225,286.946,78.356,912.282
2024-07-24 11:00:00,3187.758,3168.47,678.789,101.039,1233.276
2024-07-24 12:00:00,3421.641,3197.67,974.662,98.465,1324.441
2024-07-24 13:00:00,3193.212,2771.933,1106.964,98.234,1083.018
2024-07-24 14:00:00,2607.744,2429.108,1064.522,89.482,839.816
2024-07-24 15:00:00,1748.866,1842.245,821.508,59.519,630.236
2024-07-24 16:00:00,696.358,851.652,315.226,24.092,395.49
2024-07-24 17:00:00,65.774,141.948,62.466,1.732,76.106
2024-07-24 18:00:00,0.0,1.898,1.801,0.0,0.0
2024-07-24 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-24 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 07:00:00,53.547,143.686,0.0,0.0,0.03
2024-07-25 08:00:00,680.577,893.343,23.75,3.736,23.386
2024-07-25 09:00:00,1450.02,1837.432,229.391,19.98,104.768
2024-07-25 10:00:00,2151.788,2529.925,573.58,50.252,223.8
2024-07-25 11:00:00,2564.006,2719.242,899.338,85.76,350.474
2024-07-25 12:00:00,2770.134,2664.378,974.034,96.077,411.302
2024-07-25 13:00:00,2632.854,2448.748,927.026,104.192,512.914
2024-07-25 14:00:00,2081.1,2195.245,731.919,92.506,552.228
2024-07-25 15:00:00,1304.038,1583.363,679.546,72.122,776.109
2024-07-25 16:00:00,602.156,734.949,299.873,29.338,533.554
2024-07-25 17:00:00,66.12,131.452,140.364,1.892,110.947
2024-07-25 18:00:00,0.0,1.482,7.765,0.0,0.0
2024-07-25 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-25 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 07:00:00,30.252,146.936,0.0,0.0,0.234
2024-07-26 08:00:00,366.992,912.83,37.408,7.61,155.54
2024-07-26 09:00:00,1460.716,1864.492,296.251,33.228,738.398
2024-07-26 10:00:00,2347.702,2635.546,648.195,59.263,1367.571
2024-07-26 11:00:00,2874.988,3093.506,959.499,74.302,1806.3
2024-07-26 12:00:00,3232.436,3014.42,1127.73,85.37,2029.38
2024-07-26 13:00:00,3218.615,2686.081,1154.833,72.879,1990.622
2024-07-26 14:00:00,2750.383,2004.207,1111.137,58.626,1790.314
2024-07-26 15:00:00,1907.573,1533.083,914.973,28.24,1316.342
2024-07-26 16:00:00,859.28,754.83,585.142,16.245,635.708
2024-07-26 17:00:00,91.203,129.52,213.008,1.338,110.817
2024-07-26 18:00:00,0.0,1.595,8.468,0.0,0.0
2024-07-26 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-26 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 07:00:00,19.222,113.406,0.0,0.014,0.62
2024-07-27 08:00:00,195.253,733.263,16.24,5.73,181.833
2024-07-27 09:00:00,543.576,1511.438,216.833,19.987,480.383
2024-07-27 10:00:00,986.977,2250.438,609.664,33.394,837.346
2024-07-27 11:00:00,1273.046,2597.993,906.79,45.03,732.904
2024-07-27 12:00:00,1652.194,2011.994,1071.731,48.314,562.237
2024-07-27 13:00:00,2106.094,1672.472,1107.538,43.283,524.832
2024-07-27 14:00:00,2107.018,1486.274,1079.08,36.54,405.852
2024-07-27 15:00:00,1562.769,919.92,882.493,29.632,399.606
2024-07-27 16:00:00,613.601,441.73,534.478,13.586,305.058
2024-07-27 17:00:00,70.61,86.396,216.286,1.224,84.822
2024-07-27 18:00:00,0.0,1.126,11.926,0.0,0.0
2024-07-27 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-27 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 07:00:00,63.128,43.339,0.0,0.003,0.402
2024-07-28 08:00:00,659.426,291.314,30.13,7.896,144.273
2024-07-28 09:00:00,1707.878,827.39,247.355,35.602,616.445
2024-07-28 10:00:00,2791.113,1375.902,616.686,75.556,1148.515
2024-07-28 11:00:00,3437.02,2061.827,848.765,88.665,1523.369
2024-07-28 12:00:00,3619.06,2658.152,964.979,111.216,1745.432
2024-07-28 13:00:00,3456.174,2819.251,910.794,108.02,1755.056
2024-07-28 14:00:00,2927.245,2513.562,821.438,92.168,1406.249
2024-07-28 15:00:00,2042.255,1805.772,705.896,64.121,961.868
2024-07-28 16:00:00,905.006,900.658,519.46,25.214,499.203
2024-07-28 17:00:00,99.789,148.869,233.456,3.154,92.0
2024-07-28 18:00:00,0.0,2.217,13.093,0.0,0.0
2024-07-28 19:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 20:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 21:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 22:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-28 23:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 00:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 01:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 02:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 03:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 04:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 05:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 06:00:00,0.0,0.0,0.0,0.0,0.0
2024-07-29 07:00:00,62.397,198.064,0.0,0.005,0.478
