,NSW1,QLD1,SA1,TAS1,VIC1
2024-05-24 10:00:00,7213.1,4685.13,1241.38,1341.52,6381.41
2024-05-24 10:30:00,6795.08,4718.1,1115.97,1297.7,6139.03
2024-05-24 11:00:00,6532.97,4751.52,1098.23,1267.06,5907.07
2024-05-24 11:30:00,6326.58,5018.0,1089.82,1202.9,5749.51
2024-05-24 12:00:00,6260.69,4950.34,989.31,1202.37,5599.28
2024-05-24 12:30:00,6399.28,5032.32,959.5,1205.42,5554.2
2024-05-24 13:00:00,6503.08,5247.93,920.87,1206.39,5575.98
2024-05-24 13:30:00,6741.02,5557.45,932.02,1220.01,5555.06
2024-05-24 14:00:00,6907.29,5970.46,1050.46,1224.16,5635.26
2024-05-24 14:30:00,7238.31,6152.34,1091.42,1251.9,5698.52
2024-05-24 15:00:00,7614.04,6336.14,1243.62,1272.11,5775.35
2024-05-24 15:30:00,8043.94,6624.51,1367.68,1306.35,5940.23
2024-05-24 16:00:00,8556.79,6927.28,1480.84,1345.64,6207.7
2024-05-24 16:30:00,9169.77,7260.28,1597.74,1373.72,6596.93
2024-05-24 17:00:00,9706.72,7433.98,1742.64,1409.57,6893.52
2024-05-24 17:30:00,10021.88,7613.13,1863.73,1442.48,7186.4
2024-05-24 18:00:00,10050.34,7496.48,1941.2,1435.4,7153.82
2024-05-24 18:30:00,9912.6,7413.03,1958.46,1400.48,7013.94
2024-05-24 19:00:00,9757.78,7263.89,1941.08,1377.84,6912.45
2024-05-24 19:30:00,9556.26,7165.51,1914.48,1362.54,6806.99
2024-05-24 20:00:00,9460.4,7119.08,1903.28,1346.03,6642.06
2024-05-24 20:30:00,9321.05,6994.14,1864.27,1324.78,6462.44
2024-05-24 21:00:00,9136.3,6777.46,1815.14,1308.29,6270.9
2024-05-24 21:30:00,8907.95,6538.82,1760.35,1291.58,6060.73
2024-05-24 22:00:00,8824.03,6396.87,1705.34,1264.68,5777.59
2024-05-24 22:30:00,8678.43,6264.18,1617.14,1241.51,5615.38
2024-05-24 23:00:00,8465.66,6121.78,1531.63,1213.11,5564.42
2024-05-24 23:30:00,8323.14,5888.23,1569.66,1185.11,5475.12
2024-05-25 00:00:00,8214.83,5731.67,1537.52,1169.4,5274.99
2024-05-25 00:30:00,7995.36,5642.99,1512.68,1149.82,5086.84
2024-05-25 01:00:00,7806.84,5553.04,1464.08,1141.66,4939.96
2024-05-25 01:30:00,7511.69,5478.36,1432.96,1136.32,4761.11
2024-05-25 02:00:00,7229.86,5450.56,1368.18,1121.3,4617.83
2024-05-25 02:30:00,7128.31,5415.99,1318.15,1121.62,4481.5
2024-05-25 03:00:00,6970.6,5395.25,1317.21,1122.22,4443.85
2024-05-25 03:30:00,6838.56,5395.06,1286.99,1121.04,4393.24
2024-05-25 04:00:00,6812.25,5428.99,1307.1,1141.95,4405.16
2024-05-25 04:30:00,6848.89,5467.63,1284.44,1140.6,4412.42
2024-05-25 05:00:00,6944.21,5544.75,1308.03,1144.86,4479.42
2024-05-25 05:30:00,7091.64,5591.63,1315.46,1154.77,4583.79
2024-05-25 06:00:00,7406.43,5739.18,1315.07,1178.33,4789.32
2024-05-25 06:30:00,7769.83,5834.12,1351.72,1218.99,4986.81
2024-05-25 07:00:00,8039.21,5970.51,1414.6,1250.2,5222.55
2024-05-25 07:30:00,8251.48,6036.0,1469.0,1311.18,5455.75
2024-05-25 08:00:00,8368.97,6004.54,1502.27,1356.25,5650.36
2024-05-25 08:30:00,8116.5,5977.87,1411.08,1375.2,5680.59
2024-05-25 09:00:00,7911.82,5839.31,1240.8,1348.85,5541.6
2024-05-25 09:30:00,7786.1,5743.9,1049.46,1298.4,5320.04
2024-05-25 10:00:00,7647.14,5589.96,887.0,1257.89,5052.63
2024-05-25 10:30:00,7350.55,5461.92,788.3,1224.37,4773.5
2024-05-25 11:00:00,7002.98,5101.38,701.52,1210.61,4517.16
2024-05-25 11:30:00,6768.09,5192.82,633.04,1170.22,4226.32
2024-05-25 12:00:00,6738.45,5210.32,549.68,1090.22,3953.85
2024-05-25 12:30:00,6689.38,5077.5,516.96,1067.22,3846.96
2024-05-25 13:00:00,6650.48,4877.38,508.39,1068.7,3829.91
2024-05-25 13:30:00,6789.53,5057.76,517.8,1075.11,3867.02
2024-05-25 14:00:00,6911.91,5324.38,527.48,1094.14,3913.79
2024-05-25 14:30:00,7103.63,5567.83,608.48,1135.4,4082.31
2024-05-25 15:00:00,7426.57,5865.77,723.68,1182.14,4341.4
2024-05-25 15:30:00,7844.99,6180.04,832.16,1224.46,4650.04
2024-05-25 16:00:00,8301.39,6550.04,1009.26,1257.56,5063.42
2024-05-25 16:30:00,8819.04,6862.09,1211.03,1312.58,5475.97
2024-05-25 17:00:00,9313.45,7137.8,1417.65,1387.37,5945.12
2024-05-25 17:30:00,9624.42,7314.77,1587.99,1417.17,6308.08
2024-05-25 18:00:00,9640.41,7202.49,1717.72,1406.68,6422.16
2024-05-25 18:30:00,9508.39,7133.45,1742.62,1413.85,6327.73
2024-05-25 19:00:00,9357.06,7004.88,1748.33,1386.66,6258.0
2024-05-25 19:30:00,9173.33,6952.56,1733.26,1371.49,6185.22
2024-05-25 20:00:00,9058.78,6905.44,1730.49,1357.96,6114.56
2024-05-25 20:30:00,8994.28,6713.37,1709.5,1347.98,5993.41
2024-05-25 21:00:00,8777.41,6542.72,1673.5,1338.78,5941.23
2024-05-25 21:30:00,8611.79,6382.86,1640.5,1339.87,5806.91
2024-05-25 22:00:00,8468.76,6283.63,1577.17,1311.25,5677.36
2024-05-25 22:30:00,8361.77,6184.55,1528.78,1260.2,5502.98
2024-05-25 23:00:00,8223.92,5969.37,1455.66,1235.68,5542.86
2024-05-25 23:30:00,8033.14,5846.01,1492.33,1216.37,5502.02
2024-05-26 00:00:00,7832.22,5672.57,1492.69,1198.86,5275.2
2024-05-26 00:30:00,7624.32,5554.96,1493.58,1170.1,5089.3
2024-05-26 01:00:00,7435.24,5487.56,1451.36,1150.42,4971.56
2024-05-26 01:30:00,7176.64,5475.5,1394.89,1133.98,4753.89
2024-05-26 02:00:00,7031.01,5434.65,1357.12,1152.87,4624.93
2024-05-26 02:30:00,6838.84,5386.93,1296.54,1151.34,4513.82
2024-05-26 03:00:00,6760.31,5362.23,1270.11,1148.21,4478.12
2024-05-26 03:30:00,6801.49,5349.34,1245.9,1157.96,4427.42
2024-05-26 04:00:00,6775.67,5343.36,1268.47,1164.68,4412.88
2024-05-26 04:30:00,6837.77,5404.66,1256.19,1158.57,4431.07
2024-05-26 05:00:00,6921.64,5460.77,1246.26,1181.44,4516.37
2024-05-26 05:30:00,7043.5,5527.04,1251.91,1179.19,4561.14
2024-05-26 06:00:00,7171.13,5583.78,1273.66,1192.67,4711.42
2024-05-26 06:30:00,7466.95,5586.96,1287.07,1226.2,4903.23
2024-05-26 07:00:00,7715.48,5558.49,1334.38,1255.74,5120.28
2024-05-26 07:30:00,7775.11,5356.74,1396.75,1320.92,5392.23
2024-05-26 08:00:00,7726.02,5130.22,1413.86,1373.96,5476.5
2024-05-26 08:30:00,7459.36,4845.33,1321.4,1369.78,5427.52
2024-05-26 09:00:00,7074.61,4619.62,1180.83,1367.02,5205.08
2024-05-26 09:30:00,6677.77,4329.64,1013.6,1325.27,4925.06
2024-05-26 10:00:00,6137.22,4250.54,884.74,1277.51,4601.92
2024-05-26 10:30:00,5788.1,4251.72,781.17,1224.13,4233.61
2024-05-26 11:00:00,5563.54,4468.99,659.38,1159.77,3901.4
2024-05-26 11:30:00,5450.63,4512.41,597.1,1139.26,3629.09
2024-05-26 12:00:00,5313.53,4514.6,503.52,1122.99,3482.23
2024-05-26 12:30:00,5278.43,4511.24,472.73,1116.81,3282.33
2024-05-26 13:00:00,5268.93,4489.38,477.68,1141.43,3290.48
2024-05-26 13:30:00,5504.28,4622.74,468.03,1132.18,3396.85
2024-05-26 14:00:00,5737.0,4956.97,512.79,1153.6,3507.79
2024-05-26 14:30:00,6116.78,5341.42,569.1,1187.53,3762.55
2024-05-26 15:00:00,6681.3,5670.81,668.18,1206.19,4145.74
2024-05-26 15:30:00,7280.84,6012.76,804.59,1260.62,4508.54
2024-05-26 16:00:00,7931.45,6474.81,988.27,1328.22,5009.87
2024-05-26 16:30:00,8533.13,6847.82,1181.56,1399.05,5561.16
2024-05-26 17:00:00,9078.13,7102.65,1405.12,1466.11,6117.83
2024-05-26 17:30:00,9547.51,7401.12,1575.32,1500.81,6565.32
2024-05-26 18:00:00,9695.79,7355.87,1710.06,1501.12,6743.03
2024-05-26 18:30:00,9582.74,7221.17,1733.18,1468.59,6741.03
2024-05-26 19:00:00,9416.3,7110.27,1721.69,1437.02,6607.12
2024-05-26 19:30:00,9315.14,7097.67,1740.74,1410.6,6522.76
2024-05-26 20:00:00,9198.96,6962.15,1726.8,1383.14,6432.76
2024-05-26 20:30:00,9117.2,6787.26,1693.71,1367.58,6197.11
2024-05-26 21:00:00,8878.09,6588.66,1676.9,1332.25,6056.18
2024-05-26 21:30:00,8634.68,6361.12,1627.86,1278.8,5836.3
2024-05-26 22:00:00,8445.56,6240.34,1568.07,1224.27,5548.96
2024-05-26 22:30:00,8260.77,6079.93,1502.66,1188.07,5342.16
2024-05-26 23:00:00,8059.6,5920.29,1447.04,1170.12,5299.61
2024-05-26 23:30:00,7884.93,5750.14,1491.6,1129.16,5265.16
2024-05-27 00:00:00,7766.55,5632.27,1490.37,1097.58,5102.03
2024-05-27 00:30:00,7604.32,5533.76,1514.0,1082.44,4982.23
2024-05-27 01:00:00,7426.47,5443.17,1487.72,1058.44,4826.99
2024-05-27 01:30:00,7154.54,5406.76,1443.13,1030.88,4681.78
2024-05-27 02:00:00,6926.73,5382.46,1399.02,1028.44,4545.2
2024-05-27 02:30:00,6847.49,5382.76,1367.77,1008.63,4451.88
2024-05-27 03:00:00,6847.49,5369.26,1338.94,1036.88,4413.61
2024-05-27 03:30:00,6827.68,5408.76,1323.86,1028.51,4416.63
2024-05-27 04:00:00,6891.67,5482.33,1335.06,1037.14,4455.11
2024-05-27 04:30:00,7005.1,5576.08,1318.35,1056.69,4528.19
2024-05-27 05:00:00,7293.34,5774.16,1329.0,1084.06,4770.37
2024-05-27 05:30:00,7730.72,5998.9,1365.57,1139.45,5074.8
2024-05-27 06:00:00,8312.85,6376.46,1414.41,1234.88,5577.0
2024-05-27 06:30:00,8940.25,6658.2,1497.56,1325.77,6163.29
2024-05-27 07:00:00,9466.27,6719.24,1616.16,1397.12,6698.14
2024-05-27 07:30:00,9606.86,6546.82,1715.26,1446.42,6905.33
2024-05-27 08:00:00,9308.15,6098.65,1816.71,1439.01,6997.8
2024-05-27 08:30:00,8779.07,5674.6,1683.05,1405.6,6889.35
2024-05-27 09:00:00,8229.94,5295.17,1513.16,1350.56,6470.67
2024-05-27 09:30:00,7669.92,4970.12,1314.38,1284.42,6002.49
2024-05-27 10:00:00,7191.01,4763.72,1140.73,1242.43,5526.8
2024-05-27 10:30:00,6799.16,4728.25,1024.34,1182.04,5100.37
2024-05-27 11:00:00,6472.93,4713.74,903.61,1142.99,4820.59
2024-05-27 11:30:00,6275.01,4859.19,820.95,1123.01,4517.53
2024-05-27 12:00:00,6158.0,4873.52,758.69,1105.65,4346.56
2024-05-27 12:30:00,6134.95,4854.82,700.87,1108.96,4271.59
2024-05-27 13:00:00,6183.88,4970.28,669.64,1116.08,4229.4
2024-05-27 13:30:00,6363.88,5129.03,695.38,1115.92,4316.11
2024-05-27 14:00:00,6591.29,5417.57,734.35,1115.41,4401.15
2024-05-27 14:30:00,6952.12,5647.34,800.05,1146.94,4573.41
2024-05-27 15:00:00,7411.9,5981.9,902.5,1172.62,4834.49
2024-05-27 15:30:00,8003.92,6436.56,1032.23,1210.02,5215.62
2024-05-27 16:00:00,8602.85,6807.96,1186.97,1248.46,5692.67
2024-05-27 16:30:00,9195.99,7247.97,1355.16,1315.22,6096.1
2024-05-27 17:00:00,9826.12,7531.67,1549.82,1404.04,6633.9
2024-05-27 17:30:00,10386.97,7798.53,1696.56,1440.56,7017.88
2024-05-27 18:00:00,10430.76,7778.61,1811.52,1419.69,7128.34
2024-05-27 18:30:00,10300.88,7659.71,1867.37,1419.9,7046.67
2024-05-27 19:00:00,10180.59,7463.8,1877.22,1392.51,6919.58
2024-05-27 19:30:00,10011.73,7319.54,1844.21,1380.37,6835.99
2024-05-27 20:00:00,9886.56,7322.48,1827.63,1362.91,6682.66
2024-05-27 20:30:00,9743.83,7082.7,1792.13,1317.4,6455.5
2024-05-27 21:00:00,9425.84,6873.89,1744.3,1266.88,6234.7
2024-05-27 21:30:00,9064.82,6652.35,1668.86,1207.06,5984.45
2024-05-27 22:00:00,8854.1,6434.09,1593.78,1157.32,5674.66
2024-05-27 22:30:00,8621.52,6283.94,1511.2,1119.55,5399.17
2024-05-27 23:00:00,8439.0,6128.24,1448.08,1096.46,5342.7
2024-05-27 23:30:00,8296.07,5952.96,1496.9,1063.41,5285.4
2024-05-28 00:00:00,8172.54,5816.88,1485.25,1047.16,5063.17
2024-05-28 00:30:00,7988.97,5707.93,1484.0,1046.64,4914.25
2024-05-28 01:00:00,7807.42,5629.48,1463.81,1036.44,4861.25
2024-05-28 01:30:00,7540.81,5603.43,1428.61,1040.13,4706.76
2024-05-28 02:00:00,7331.6,5525.77,1386.8,1034.61,4587.66
2024-05-28 02:30:00,7194.86,5487.81,1348.63,1054.46,4489.44
2024-05-28 03:00:00,7126.64,5467.03,1330.18,1065.38,4446.5
2024-05-28 03:30:00,7143.11,5460.66,1310.24,1070.34,4448.56
2024-05-28 04:00:00,7271.84,5565.45,1357.78,1062.52,4464.54
2024-05-28 04:30:00,7352.49,5676.42,1324.78,1069.5,4540.38
2024-05-28 05:00:00,7596.61,5850.62,1311.4,1093.0,4666.92
2024-05-28 05:30:00,7908.38,6089.91,1359.93,1124.9,4958.34
2024-05-28 06:00:00,8582.33,6415.35,1398.58,1209.16,5444.89
2024-05-28 06:30:00,9297.55,6694.38,1509.42,1320.49,5954.31
2024-05-28 07:00:00,9823.77,6804.5,1601.56,1381.35,6406.18
2024-05-28 07:30:00,9925.61,6839.89,1720.18,1387.42,6550.14
2024-05-28 08:00:00,9530.97,6652.87,1755.64,1366.4,6567.24
2024-05-28 08:30:00,8886.59,6483.6,1651.67,1304.88,6431.66
2024-05-28 09:00:00,8283.9,6260.4,1447.98,1291.6,6048.75
2024-05-28 09:30:00,7610.21,6153.08,1245.3,1250.14,5554.19
2024-05-28 10:00:00,7118.24,6104.92,1091.62,1199.6,5078.18
2024-05-28 10:30:00,6736.07,5883.11,987.34,1161.11,4726.11
2024-05-28 11:00:00,6438.04,5643.32,876.41,1140.91,4510.39
2024-05-28 11:30:00,6214.11,5614.74,784.74,1143.65,4265.84
2024-05-28 12:00:00,6151.62,5476.94,721.34,1128.33,4079.31
2024-05-28 12:30:00,6096.85,5245.36,702.39,1114.73,4020.85
2024-05-28 13:00:00,6210.37,5378.51,678.97,1121.96,4002.26
2024-05-28 13:30:00,6314.91,5652.87,678.1,1138.75,4124.27
2024-05-28 14:00:00,6551.97,5650.69,718.81,1147.58,4265.94
2024-05-28 14:30:00,6899.52,5763.01,799.41,1166.61,4477.98
2024-05-28 15:00:00,7351.88,6214.54,898.48,1198.01,4746.38
2024-05-28 15:30:00,7925.15,6736.13,1024.48,1214.13,5087.1
2024-05-28 16:00:00,8450.63,7037.42,1170.9,1269.55,5473.01
2024-05-28 16:30:00,9096.69,7424.91,1355.72,1316.86,5934.88
2024-05-28 17:00:00,9674.63,7741.3,1527.56,1386.29,6298.48
2024-05-28 17:30:00,10258.76,7959.54,1669.84,1415.48,6717.27
2024-05-28 18:00:00,10334.61,7933.3,1765.46,1387.57,6799.63
2024-05-28 18:30:00,10279.37,7761.77,1819.97,1371.99,6716.3
2024-05-28 19:00:00,10184.58,7586.66,1820.51,1339.31,6590.89
2024-05-28 19:30:00,10034.02,7467.41,1764.05,1304.23,6531.0
2024-05-28 20:00:00,9921.85,7429.04,1748.33,1298.18,6378.98
2024-05-28 20:30:00,9715.91,7205.64,1704.02,1279.57,6208.01
2024-05-28 21:00:00,9379.77,7015.24,1674.44,1278.82,6028.31
2024-05-28 21:30:00,9095.36,6784.8,1619.81,1239.72,5831.06
2024-05-28 22:00:00,8847.73,6487.3,1571.8,1200.32,5548.78
2024-05-28 22:30:00,8615.32,6300.64,1509.02,1157.66,5308.63
2024-05-28 23:00:00,8430.95,6144.03,1443.92,1065.32,5262.5
2024-05-28 23:30:00,8277.55,5969.39,1491.42,1083.06,5201.59
2024-05-29 00:00:00,8080.78,5834.66,1497.62,1058.43,5013.17
2024-05-29 00:30:00,7922.46,5701.56,1509.45,1047.48,4812.52
2024-05-29 01:00:00,7780.35,5599.4,1483.9,1049.64,4706.42
2024-05-29 01:30:00,7462.8,5565.37,1450.57,1052.86,4538.74
2024-05-29 02:00:00,7200.3,5575.58,1429.23,1046.25,4401.53
2024-05-29 02:30:00,7138.25,5529.62,1405.97,1055.18,4296.79
2024-05-29 03:00:00,7026.57,5500.19,1355.65,1063.83,4280.57
2024-05-29 03:30:00,6928.01,5494.05,1326.14,1060.23,4214.52
2024-05-29 04:00:00,6982.31,5560.31,1292.82,1075.19,4310.07
2024-05-29 04:30:00,7107.32,5715.74,1305.79,1085.7,4397.96
2024-05-29 05:00:00,7372.51,5885.11,1317.76,1119.5,4561.02
2024-05-29 05:30:00,7796.68,6137.37,1349.38,1132.08,4835.85
2024-05-29 06:00:00,8433.21,6508.35,1422.48,1185.15,5310.9
2024-05-29 06:30:00,9245.51,6726.0,1521.25,1249.39,5896.51
2024-05-29 07:00:00,9819.79,6802.36,1616.58,1312.45,6429.83
2024-05-29 07:30:00,9893.73,6561.37,1713.2,1340.08,6753.24
2024-05-29 08:00:00,9430.22,6168.12,1724.59,1346.48,6769.7
2024-05-29 08:30:00,8754.97,5749.66,1622.39,1263.74,6392.49
2024-05-29 09:00:00,8135.22,5388.69,1469.16,1231.95,6003.18
2024-05-29 09:30:00,7487.6,5088.47,1333.46,1209.7,5435.58
2024-05-29 10:00:00,6933.17,4997.68,1210.01,1159.67,4949.06
2024-05-29 10:30:00,6524.48,4921.18,1153.81,1142.53,4591.61
2024-05-29 11:00:00,6279.09,4945.9,1042.73,1088.69,4317.28
2024-05-29 11:30:00,6131.66,5164.71,1002.13,1077.15,4035.94
2024-05-29 12:00:00,6048.97,5221.71,973.64,1061.93,3875.64
2024-05-29 12:30:00,5933.2,5171.23,1052.79,1050.82,3718.98
2024-05-29 13:00:00,5919.34,5263.3,981.48,1036.36,3739.69
2024-05-29 13:30:00,6061.12,5432.9,1047.39,1044.71,3816.33
2024-05-29 14:00:00,6312.11,5640.93,1226.04,1042.4,3936.0
2024-05-29 14:30:00,6692.08,5895.34,1244.27,1027.1,4158.44
2024-05-29 15:00:00,7206.0,6227.19,1299.67,1073.53,4471.02
2024-05-29 15:30:00,7785.74,6598.31,1116.38,1097.46,4878.98
2024-05-29 16:00:00,8383.76,6947.06,1184.01,1113.96,5408.44
2024-05-29 16:30:00,8920.45,7217.53,1414.65,1172.98,5855.89
2024-05-29 17:00:00,9483.82,7523.67,1592.43,1229.4,6220.34
2024-05-29 17:30:00,9934.87,7742.71,1706.97,1285.83,6553.86
2024-05-29 18:00:00,10099.7,7733.24,1809.26,1259.04,6610.31
2024-05-29 18:30:00,10014.38,7640.24,1853.81,1263.05,6549.61
2024-05-29 19:00:00,9870.86,7484.83,1862.34,1258.35,6451.93
2024-05-29 19:30:00,9717.17,7391.49,1838.42,1258.22,6330.16
2024-05-29 20:00:00,9572.97,7358.21,1811.37,1268.48,6175.7
2024-05-29 20:30:00,9373.63,7161.45,1783.25,1251.36,5987.64
2024-05-29 21:00:00,9100.82,6956.33,1730.15,1216.97,5811.67
2024-05-29 21:30:00,8786.81,6724.57,1683.08,1178.19,5583.46
2024-05-29 22:00:00,8619.48,6490.1,1597.04,1158.54,5276.94
2024-05-29 22:30:00,8402.03,6302.32,1547.88,1112.8,5098.96
2024-05-29 23:00:00,8192.44,6164.72,1464.13,1076.44,4984.17
2024-05-29 23:30:00,8074.55,5983.37,1525.61,1050.72,4891.46
2024-05-30 00:00:00,7885.76,5816.57,1503.46,1020.7,4703.89
2024-05-30 00:30:00,7737.9,5721.25,1505.22,1007.46,4483.1
2024-05-30 01:00:00,7598.2,5634.26,1523.66,1018.26,4361.7
2024-05-30 01:30:00,7255.17,5607.84,1460.28,1030.34,4149.52
2024-05-30 02:00:00,7016.47,5560.13,1421.49,1040.15,4071.8
2024-05-30 02:30:00,6962.63,5524.42,1379.46,1043.14,3973.76
2024-05-30 03:00:00,6870.12,5520.16,1338.7,1031.23,3892.16
2024-05-30 03:30:00,6845.06,5530.96,1307.76,1040.31,3858.63
2024-05-30 04:00:00,6847.05,5600.14,1292.6,1035.39,3878.01
2024-05-30 04:30:00,6912.86,5828.86,1285.55,1045.48,3953.26
2024-05-30 05:00:00,7170.89,6022.45,1300.76,1056.92,4141.91
2024-05-30 05:30:00,7593.24,6221.07,1320.52,1083.06,4330.84
2024-05-30 06:00:00,8247.25,6523.24,1362.01,1150.43,4767.47
2024-05-30 06:30:00,8944.35,6751.8,1425.64,1206.94,5155.42
2024-05-30 07:00:00,9434.44,6800.93,1530.39,1239.84,5538.37
2024-05-30 07:30:00,9497.72,6641.21,1632.87,1271.75,5802.7
2024-05-30 08:00:00,9077.1,6276.67,1731.83,1267.09,5865.28
2024-05-30 08:30:00,8446.2,5923.64,1770.76,1214.45,5782.31
2024-05-30 09:00:00,7849.61,5822.4,1773.95,1202.19,5771.86
2024-05-30 09:30:00,7228.07,5799.22,1800.96,1173.88,5392.84
2024-05-30 10:00:00,6755.68,5644.08,1822.17,1178.68,5171.11
2024-05-30 10:30:00,6432.74,5498.57,1863.25,1158.53,5197.34
2024-05-30 11:00:00,6057.14,5397.77,1884.78,1122.62,5282.24
2024-05-30 11:30:00,5746.53,5530.29,1824.23,1114.62,5307.21
2024-05-30 12:00:00,5706.74,5701.82,1734.42,1089.36,5387.95
2024-05-30 12:30:00,6021.58,5958.97,1558.61,1089.52,5281.53
2024-05-30 13:00:00,6324.17,5654.19,1508.43,1056.18,5230.93
2024-05-30 13:30:00,6674.81,5627.84,1399.91,1090.38,5292.68
2024-05-30 14:00:00,6942.96,5870.24,1313.85,1129.75,5359.04
2024-05-30 14:30:00,7263.84,6106.79,1145.81,1144.64,5517.76
2024-05-30 15:00:00,7610.96,6345.68,1209.81,1150.74,5650.94
2024-05-30 15:30:00,8179.78,6560.61,1246.14,1165.43,5724.52
2024-05-30 16:00:00,8561.2,6884.12,1323.15,1219.32,5844.24
2024-05-30 16:30:00,9034.33,7228.14,1459.55,1227.5,6078.56
2024-05-30 17:00:00,9500.0,7543.08,1629.11,1263.09,6355.84
2024-05-30 17:30:00,9898.04,7787.17,1769.07,1269.53,6494.64
2024-05-30 18:00:00,9886.96,7764.22,1882.88,1289.66,6407.36
2024-05-30 18:30:00,9733.1,7688.0,1923.34,1252.98,6315.46
2024-05-30 19:00:00,9566.96,7560.03,1899.64,1226.97,6174.36
2024-05-30 19:30:00,9361.64,7388.27,1886.64,1207.63,6025.98
2024-05-30 20:00:00,9109.13,7187.96,1855.97,1188.46,5863.74
2024-05-30 20:30:00,8939.83,6966.96,1836.53,1159.33,5674.74
2024-05-30 21:00:00,8659.29,6803.21,1796.24,1135.62,5502.62
2024-05-30 21:30:00,8386.15,6565.78,1718.98,1083.18,5256.86
2024-05-30 22:00:00,8240.98,6357.36,1643.41,1047.75,5053.22
2024-05-30 22:30:00,8058.65,6244.29,1582.07,1016.25,4825.06
2024-05-30 23:00:00,7845.38,6074.57,1519.3,975.88,4754.11
2024-05-30 23:30:00,7749.42,5947.5,1561.67,967.81,4724.94
2024-05-31 00:00:00,7646.3,5834.36,1565.94,960.32,4506.5
2024-05-31 00:30:00,7462.37,5660.98,1564.11,997.7,4365.68
2024-05-31 01:00:00,7261.83,5581.07,1521.63,991.42,4207.32
2024-05-31 01:30:00,7026.86,5538.59,1479.91,986.24,4058.48
2024-05-31 02:00:00,6774.98,5488.55,1445.45,986.33,3868.35
2024-05-31 02:30:00,6566.57,5469.61,1421.08,989.89,3825.15
2024-05-31 03:00:00,6465.98,5432.36,1389.52,983.59,3786.16
2024-05-31 03:30:00,6484.99,5473.35,1369.86,993.36,3795.58
2024-05-31 04:00:00,6428.6,5592.68,1311.84,1005.06,3786.63
2024-05-31 04:30:00,6532.28,5677.26,1306.7,1009.39,3820.6
2024-05-31 05:00:00,6747.63,5854.32,1322.27,1051.84,4014.37
2024-05-31 05:30:00,7020.39,6022.12,1350.78,1070.27,4212.24
2024-05-31 06:00:00,7461.69,6331.23,1390.98,1124.67,4653.74
2024-05-31 06:30:00,8000.41,6590.63,1477.49,1211.81,5110.81
2024-05-31 07:00:00,8382.09,6771.26,1592.91,1293.48,5495.26
2024-05-31 07:30:00,8717.46,6778.83,1687.18,1334.34,5800.3
2024-05-31 08:00:00,8818.88,6402.65,1734.33,1317.39,5801.75
2024-05-31 08:30:00,8851.97,6131.16,1646.79,1333.8,5440.12
2024-05-31 09:00:00,8866.62,5895.35,1526.07,1274.0,5094.61
2024-05-31 09:30:00,8877.04,5769.77,1416.73,1208.85,4738.45
2024-05-31 10:00:00,8759.49,5328.1,1336.24,1206.6,4446.97
2024-05-31 10:30:00,8600.87,5146.81,1260.23,1201.67,4132.64
2024-05-31 11:00:00,8597.48,5158.43,1220.13,1171.31,4009.1
2024-05-31 11:30:00,8645.31,5436.44,1188.68,1138.86,3968.08
2024-05-31 12:00:00,8367.74,5187.77,1273.54,1099.77,3964.7
2024-05-31 12:30:00,8220.27,5192.38,1390.77,1121.98,3954.21
2024-05-31 13:00:00,8090.34,5349.09,1540.46,1126.7,3979.73
2024-05-31 13:30:00,8055.71,5774.14,1587.28,1093.07,4151.93
2024-05-31 14:00:00,8125.2,5865.62,1726.81,1100.86,4297.93
2024-05-31 14:30:00,8011.85,6106.23,1728.94,1142.11,4549.91
2024-05-31 15:00:00,8176.48,6361.64,1758.61,1154.26,4880.36
2024-05-31 15:30:00,8442.01,6711.85,1743.44,1164.18,5133.21
2024-05-31 16:00:00,8740.14,7003.98,1714.46,1207.36,5414.55
2024-05-31 16:30:00,9030.7,7286.85,1758.23,1291.41,5813.73
2024-05-31 17:00:00,9423.27,7549.02,1864.72,1364.3,6204.32
2024-05-31 17:30:00,9663.67,7725.65,1962.88,1391.6,6521.32
2024-05-31 18:00:00,9558.18,7644.8,2028.79,1388.0,6478.17
2024-05-31 18:30:00,9437.07,7500.06,2040.65,1355.0,6430.38
2024-05-31 19:00:00,9271.17,7353.56,2014.05,1336.95,6277.78
2024-05-31 19:30:00,9094.93,7195.56,1969.76,1289.41,6177.8
2024-05-31 20:00:00,8972.95,7050.72,1925.85,1260.64,6042.12
2024-05-31 20:30:00,8848.36,6877.91,1909.06,1250.89,5955.28
2024-05-31 21:00:00,8682.07,6788.4,1864.47,1233.84,5829.43
2024-05-31 21:30:00,8422.84,6588.92,1812.46,1201.19,5645.8
2024-05-31 22:00:00,8341.4,6395.04,1750.44,1182.8,5404.03
2024-05-31 22:30:00,8166.39,6310.51,1674.73,1174.47,5276.66
2024-05-31 23:00:00,8034.54,6148.54,1589.87,1126.71,5252.16
2024-05-31 23:30:00,7931.17,6033.24,1610.14,1095.86,5221.91
2024-06-01 00:00:00,7769.91,5884.71,1600.4,1076.01,5017.98
2024-06-01 00:30:00,7594.89,5752.25,1581.4,1067.86,4801.48
2024-06-01 01:00:00,7447.52,5668.39,1534.94,1050.27,4695.93
2024-06-01 01:30:00,7222.43,5601.43,1488.28,1051.86,4522.12
2024-06-01 02:00:00,6956.46,5546.19,1437.86,1073.59,4378.48
