,QLD1,NSW1,VIC1,SA1,TAS1
2024-10-20 03:00,5260.34,5902.14,3706.62,1003.47,979.94
2024-10-20 06:00,4583.33,5448.18,3398.68,753.62,1015.28
2024-10-20 09:00,3749.54,3883.45,2445.8,31.5,939.7
2024-10-20 12:00,4161.27,3485.17,2367.64,-75.08,883.35
2024-10-20 15:00,6161.41,6187.92,3570.14,458.07,1054.95
2024-10-20 18:00,7118.35,7605.43,4731.72,1222.13,1184.37
2024-10-20 21:00,6014.02,6783.55,4265.79,1150.84,1043.53
2024-10-21 00:00,5341.73,6058.81,3902.24,1166.44,988.65
2024-10-21 03:00,5416.49,6308.84,4184.53,1097.34,1064.43
2024-10-21 06:00,5292.26,6735.22,4524.43,1109.55,1152.65
2024-10-21 09:00,4658.44,5496.56,2691.41,448.72,908.8
2024-10-21 12:00,4679.41,4649.19,2727.26,426.91,828.66
2024-10-21 15:00,6667.26,6768.2,4534.9,1007.59,971.09
2024-10-21 18:00,7474.5,7908.52,5449.05,1520.7,1063.89
2024-10-21 21:00,6295.76,7130.26,4538.0,1296.35,999.5
2024-10-22 00:00,5389.77,6336.89,3922.68,1287.95,907.58
2024-10-22 03:00,5483.35,6490.23,4116.43,1167.23,971.28
2024-10-22 06:00,5194.12,6077.05,4491.73,1174.11,1043.29
2024-10-22 09:00,4711.14,4360.83,3405.86,913.14,930.9
2024-10-22 12:00,4657.18,4273.19,3455.03,763.52,956.52
2024-10-22 15:00,6745.81,6992.82,4877.9,1134.92,1043.16
2024-10-22 18:00,7485.12,8090.99,5244.38,1424.61,1125.41
2024-10-22 21:00,6368.19,7154.97,4511.19,1254.01,1033.62
2024-10-23 00:00,5522.85,6338.49,4107.97,1243.83,1004.64
2024-10-23 03:00,5515.51,6420.27,4316.62,1148.78,1099.55
2024-10-23 06:00,5330.76,6201.79,5233.22,1049.46,1197.65
2024-10-23 09:00,4579.96,5161.42,3463.35,234.59,945.85
2024-10-23 12:00,4933.14,6465.0,2368.01,56.23,946.63
2024-10-23 15:00,7192.52,8071.04,3778.52,754.74,1140.31
2024-10-23 18:00,7804.08,8093.34,4929.62,1415.05,1226.48
2024-10-23 21:00,6599.37,7183.02,4296.15,1257.57,1096.29
2024-10-24 00:00,5684.75,6377.79,3976.66,1223.65,1007.76
2024-10-24 03:00,5665.89,6471.13,4259.95,1133.23,1069.26
2024-10-24 06:00,5637.25,6213.75,4534.02,1097.17,1082.16
2024-10-24 09:00,4672.78,4765.61,3263.09,388.68,915.53
2024-10-24 12:00,6039.74,5726.05,2990.88,43.3,938.72
2024-10-24 15:00,8090.02,7789.05,3976.02,571.35,1165.03
2024-10-24 18:00,7812.34,8009.14,5216.82,1391.44,1262.17
2024-10-24 21:00,6514.58,7184.85,4522.38,1235.59,1099.06
2024-10-25 00:00,5613.54,6346.92,4154.47,1178.74,1068.88
2024-10-25 03:00,5608.45,6455.12,4416.57,1118.07,1166.69
2024-10-25 06:00,5051.24,6018.07,4933.9,1011.89,1261.7
2024-10-25 09:00,3936.0,4207.26,3457.3,251.21,1108.48
2024-10-25 12:00,4281.99,4362.6,2708.14,110.91,1021.58
2024-10-25 15:00,6532.94,6689.56,3961.56,564.5,1156.24
2024-10-25 18:00,7250.3,7785.46,5478.66,1275.46,1309.4
2024-10-25 21:00,6262.54,7234.51,4935.49,1196.39,1208.91
2024-10-26 00:00,5481.07,6396.88,4406.08,1187.61,1153.55
2024-10-26 03:00,5327.02,6137.08,4320.38,1101.45,1180.96
2024-10-26 06:00,4394.12,5296.51,3963.93,998.88,1226.19
2024-10-26 09:00,3764.35,3536.37,2110.97,472.98,1027.83
2024-10-26 12:00,4204.83,3346.36,1804.88,160.51,977.29
2024-10-26 15:00,5993.74,5955.95,3582.08,847.4,1091.79
2024-10-26 18:00,6839.83,7469.29,4878.15,1234.3,1177.28
2024-10-26 21:00,6065.33,6910.59,4409.94,1169.79,1121.6
2024-10-27 00:00,5434.33,6154.7,4009.66,1163.54,1054.07
2024-10-27 03:00,5255.8,5886.19,3798.88,1005.39,1078.78
2024-10-27 06:00,4513.97,5346.48,3505.89,710.83,1120.93
2024-10-27 09:00,4114.03,3685.99,2615.85,61.13,1049.56
2024-10-27 12:00,4120.0,3770.38,2704.59,-73.38,1008.79
2024-10-27 15:00,6348.25,6382.98,3868.19,579.89,1072.22
2024-10-27 18:00,7123.4,7680.32,4696.02,1295.55,1180.87
2024-10-27 21:00,6161.23,6840.17,4198.8,1148.71,1072.89
2024-10-28 00:00,5435.69,6059.77,3854.17,1175.34,1033.46
2024-10-28 03:00,5479.05,6274.33,4053.51,1100.26,1114.54
2024-10-28 06:00,6087.3,6244.3,4530.01,1035.41,1185.52
2024-10-28 09:00,5911.76,5174.68,3125.15,186.36,1000.62
2024-10-28 12:00,5223.6,5483.77,2541.56,-10.01,977.33
2024-10-28 15:00,6728.36,7479.82,3934.89,550.84,1108.94
2024-10-28 18:00,7217.75,7960.04,5235.05,1338.16,1211.16
2024-10-28 21:00,6128.25,7121.54,4613.51,1264.09,1069.3
2024-10-29 00:00,5368.81,6381.55,4192.52,1208.88,992.33
2024-10-29 03:00,5393.92,6465.9,4336.35,1107.2,1080.15
2024-10-29 06:00,4898.25,6510.61,5012.36,982.32,1174.26
2024-10-29 09:00,3880.71,5029.48,3672.93,158.79,981.27
2024-10-29 12:00,4525.52,4586.61,2753.94,53.29,937.39
2024-10-29 15:00,6721.87,7098.27,3958.84,631.95,1073.13
2024-10-29 18:00,7609.74,8000.86,5244.35,1371.98,1181.97
2024-10-29 21:00,6404.67,7192.53,4666.02,1238.79,1081.93
2024-10-30 00:00,5551.23,6430.64,4263.56,1209.42,1019.77
2024-10-30 03:00,5490.26,6490.81,4363.59,1132.33,1076.05
2024-10-30 06:00,5299.55,6218.52,5034.37,980.08,1182.94
2024-10-30 09:00,4776.66,4354.75,3113.61,283.23,1033.24
2024-10-30 12:00,4790.7,4640.18,2579.68,339.88,1022.0
2024-10-30 15:00,6805.78,7413.05,4037.69,892.06,1139.4
2024-10-30 18:00,7584.04,8272.89,5276.32,1401.83,1228.95
2024-10-30 21:00,6440.41,7287.75,4655.07,1272.6,1124.34
2024-10-31 00:00,5578.88,6437.81,4144.9,1231.82,1039.09
2024-10-31 03:00,5536.93,6501.74,4240.79,1158.0,1085.7
2024-10-31 06:00,5142.69,6299.16,4579.86,1065.85,1196.91
2024-10-31 09:00,4413.29,4967.27,3354.11,287.6,1023.0
2024-10-31 12:00,5225.01,6119.17,3658.96,63.88,923.9
2024-10-31 15:00,7406.8,7760.56,4328.08,617.91,1039.76
2024-10-31 18:00,7519.33,8130.18,5325.39,1345.27,1193.18
2024-10-31 21:00,6376.72,7260.7,4610.21,1254.32,1084.55
2024-11-01 00:00,5550.1,6407.92,4159.95,1233.07,1008.35
2024-11-01 03:00,5508.18,6486.44,4325.78,1149.05,1083.76
2024-11-01 06:00,5034.87,6614.21,4951.76,1009.86,1157.93
2024-11-01 09:00,4259.96,5416.38,3708.14,195.54,972.74
2024-11-01 12:00,5271.09,5106.73,2825.36,23.67,960.5
2024-11-01 15:00,7180.13,7110.8,3880.93,539.24,1079.67
2024-11-01 18:00,7460.51,7808.26,5307.53,1312.18,1230.77
2024-11-01 21:00,6393.34,7195.25,4756.63,1315.85,1180.32
2024-11-02 00:00,5574.0,6365.35,4188.8,1325.97,1100.54
2024-11-02 03:00,5369.24,6109.36,4078.35,1244.13,1132.82
2024-11-02 06:00,4768.06,6263.02,3579.97,1023.76,1130.47
2024-11-02 09:00,4192.38,5814.2,2095.11,415.75,959.73
2024-11-02 12:00,4351.54,5692.95,2388.94,363.84,947.47
2024-11-02 15:00,6218.49,6932.43,3715.59,1064.61,1089.45
2024-11-02 18:00,6911.68,7655.46,4530.98,1683.03,1137.89
2024-11-02 21:00,6087.92,7030.68,4085.5,1511.69,1077.25
2024-11-03 00:00,5437.14,6194.36,3773.93,1396.2,1008.27
2024-11-03 03:00,5251.89,5841.25,3573.27,1204.03,1029.3
2024-11-03 06:00,4370.09,5246.03,3171.41,938.67,1035.59
2024-11-03 09:00,3924.56,4386.51,1928.36,172.39,966.42
2024-11-03 12:00,4341.65,5370.48,1736.22,32.39,966.95
2024-11-03 15:00,6479.0,7649.55,3318.38,613.7,1129.87
2024-11-03 18:00,7418.25,8171.31,4705.79,1349.4,1172.97
2024-11-03 21:00,6276.29,7211.73,4298.92,1308.51,1053.95
2024-11-04 00:00,5529.48,6341.46,3962.08,1307.71,1016.72
2024-11-04 03:00,5502.6,6516.06,4004.73,1231.25,1058.55
2024-11-04 06:00,5359.17,7485.48,4126.89,1128.35,1175.87
2024-11-04 09:00,4521.61,7443.1,2977.71,545.5,1035.46
2024-11-04 12:00,5280.21,6798.54,2808.91,217.73,958.29
2024-11-04 15:00,7601.98,7601.2,3826.8,694.81,1092.65
2024-11-04 18:00,8054.68,8258.06,5041.6,1415.32,1177.78
2024-11-04 21:00,6688.48,7287.59,4566.77,1328.87,1133.33
2024-11-05 00:00,5790.66,6397.97,4159.48,1308.35,1096.3
2024-11-05 03:00,5656.05,6473.15,4051.87,1203.24,1162.52
2024-11-05 06:00,5397.81,7007.59,3439.64,1070.01,1180.8
2024-11-05 09:00,4700.03,6289.32,1985.97,1093.63,956.6
2024-11-05 12:00,5547.68,6360.34,1914.26,1234.38,884.27
2024-11-05 15:00,7849.5,7770.23,3859.81,949.35,1070.69
2024-11-05 18:00,8016.58,8155.42,4899.98,1448.9,1225.82
2024-11-05 21:00,6670.96,7315.06,4231.08,1410.0,1025.98
2024-11-06 00:00,5855.13,6383.31,3851.29,1417.63,951.36
2024-11-06 03:00,5758.07,6548.53,3896.49,1308.13,997.83
2024-11-06 06:00,5620.91,6730.28,4227.68,1259.33,1016.94
2024-11-06 09:00,4664.03,5318.45,4044.79,829.12,912.39
2024-11-06 12:00,5390.56,6285.94,4430.22,387.69,985.42
2024-11-06 15:00,7912.53,9079.06,5402.04,862.46,1068.92
2024-11-06 18:00,8251.14,9186.88,5342.97,1443.47,1178.24
2024-11-06 21:00,6819.08,7731.45,4566.99,1324.98,1066.8
2024-11-07 00:00,5857.59,6712.18,4148.14,1315.0,991.2
2024-11-07 03:00,5756.59,6736.19,4340.62,1244.72,1105.29
2024-11-07 06:00,5671.7,7708.53,4661.11,1181.78,1138.32
2024-11-07 09:00,5029.27,7776.26,3101.15,796.87,939.44
2024-11-07 12:00,6050.73,8545.76,3050.38,460.6,967.56
2024-11-07 15:00,8549.91,8671.71,4669.87,708.62,1087.27
2024-11-07 18:00,8740.61,8424.73,5145.96,1395.89,1202.93
2024-11-07 21:00,7236.33,7606.7,4433.65,1332.29,1056.75
2024-11-08 00:00,6235.64,6569.12,3992.32,1297.32,969.9
2024-11-08 03:00,6056.25,6575.29,4058.41,1226.69,1018.82
2024-11-08 06:00,6587.84,6253.86,4229.48,1237.36,1088.86
2024-11-08 09:00,6924.32,4852.72,3777.55,570.71,932.83
2024-11-08 12:00,7554.6,5186.74,3154.67,161.95,930.27
2024-11-08 15:00,8429.69,7555.0,3934.26,545.59,1071.64
2024-11-08 18:00,8381.34,8348.01,5000.52,1332.09,1144.95
2024-11-08 21:00,7168.57,7480.13,4536.67,1270.99,1130.81
2024-11-09 00:00,6154.01,6511.85,4142.68,1266.91,1091.76
2024-11-09 03:00,5793.87,6205.46,4123.23,1152.23,1104.17
2024-11-09 06:00,5279.1,5699.47,3571.94,1171.54,1151.38
2024-11-09 09:00,4996.43,4989.52,2676.91,1084.57,1080.49
2024-11-09 12:00,5591.28,4726.99,3041.07,631.0,1070.3
2024-11-09 15:00,7557.27,6935.67,4097.59,563.43,1110.36
2024-11-09 18:00,7861.91,7927.71,4742.67,1238.96,1167.18
2024-11-09 21:00,6816.48,7296.42,4430.21,1292.05,1040.99
2024-11-10 00:00,5985.48,6407.86,4080.84,1280.69,980.49
2024-11-10 03:00,5624.11,6138.26,3897.2,1152.82,1018.61
2024-11-10 06:00,5005.67,5427.91,3406.96,822.56,1065.49
2024-11-10 09:00,5295.72,4477.85,2601.03,179.2,961.64
2024-11-10 12:00,5927.04,4846.12,2045.41,-1.68,893.09
2024-11-10 15:00,7653.02,7161.11,3370.64,633.37,1044.32
2024-11-10 18:00,7848.4,7893.27,4795.94,1389.98,1181.68
2024-11-10 21:00,6511.82,7115.88,4334.06,1335.6,1073.62
2024-11-11 00:00,5738.43,6291.34,4043.91,1312.12,1046.8
2024-11-11 03:00,5717.54,6503.36,4278.73,1229.67,1138.22
2024-11-11 06:00,6096.84,7425.48,4308.4,1132.71,1205.53
2024-11-11 09:00,5887.73,7312.82,2731.62,621.77,984.82
2024-11-11 12:00,6606.88,7497.54,2917.56,772.28,940.73
2024-11-11 15:00,7997.13,8255.29,4672.69,1365.93,1081.69
2024-11-11 18:00,8193.42,8188.66,5317.59,1605.02,1172.58
2024-11-11 21:00,6871.67,7336.23,4594.23,1404.78,1067.97
2024-11-12 00:00,5976.12,6487.7,4143.16,1354.22,1011.77
2024-11-12 03:00,5860.18,6624.11,4298.85,1232.1,1077.82
2024-11-12 06:00,6663.17,7224.46,4478.75,1088.73,1096.6
2024-11-12 09:00,6366.25,6482.4,3515.19,509.66,902.25
2024-11-12 12:00,6600.99,6621.86,4365.05,468.61,877.42
2024-11-12 15:00,7627.79,7855.75,5559.35,988.07,1078.22
2024-11-12 18:00,8030.86,8103.25,5434.3,1576.49,1249.16
2024-11-12 21:00,6713.6,7381.89,4586.23,1395.48,1074.83
2024-11-13 00:00,5869.54,6448.85,4123.21,1350.2,1014.64
2024-11-13 03:00,5710.3,6570.37,4185.44,1282.91,1096.23
2024-11-13 06:00,6005.33,6981.44,4999.34,1121.31,1165.14
2024-11-13 09:00,5749.05,6451.58,4883.31,618.0,1086.11
2024-11-13 12:00,6044.51,6521.43,3786.02,249.88,998.09
2024-11-13 15:00,8039.69,7981.42,3976.64,720.83,1059.11
2024-11-13 18:00,7751.17,8124.06,5182.21,1446.31,1189.6
2024-11-13 21:00,6566.57,7347.89,4535.85,1360.54,1089.66
2024-11-14 00:00,5767.21,6444.12,4073.07,1325.03,1021.46
2024-11-14 03:00,5667.83,6575.49,4240.95,1238.93,1096.19
2024-11-14 06:00,5420.9,7147.92,4798.41,1145.72,1206.4
2024-11-14 09:00,4606.62,6261.52,3320.18,481.04,1001.15
2024-11-14 12:00,5752.03,6233.42,2394.39,78.27,999.89
2024-11-14 15:00,8118.55,7597.3,3756.6,580.49,1101.35
2024-11-14 18:00,7819.81,8037.81,5141.77,1424.07,1210.07
2024-11-14 21:00,6707.81,7309.45,4566.03,1342.51,1118.77
2024-11-15 00:00,5835.42,6460.29,4139.2,1334.0,1061.54
2024-11-15 03:00,5694.44,6574.91,4285.81,1258.54,1141.24
2024-11-15 06:00,5800.55,7415.03,4394.53,1009.41,1274.25
2024-11-15 09:00,5724.42,7474.63,2630.97,324.76,1084.56
2024-11-15 12:00,6031.83,7116.69,2390.05,302.53,978.93
2024-11-15 15:00,7600.33,7870.48,3802.16,861.14,1129.78
2024-11-15 18:00,7508.86,7988.74,5098.32,1573.55,1226.94
2024-11-15 21:00,6616.17,7308.61,4558.34,1439.9,1102.13
2024-11-16 00:00,5810.39,6367.88,3962.91,1406.91,1015.36
2024-11-16 03:00,5548.26,6128.61,3691.38,1364.26,1017.08
2024-11-16 06:00,5359.05,6208.77,3115.61,1074.53,1075.72
2024-11-16 09:00,5385.66,5816.96,2390.79,710.88,1029.95
2024-11-16 12:00,5701.99,5314.85,2659.48,963.71,966.64
2024-11-16 15:00,6584.84,6946.63,4833.01,1563.45,1073.89
2024-11-16 18:00,7010.96,7841.25,5694.83,1505.26,1116.42
2024-11-16 21:00,6307.71,7165.72,4914.01,1378.73,1026.76
2024-11-17 00:00,5670.34,6337.1,4369.93,1338.95,970.41
2024-11-17 03:00,5360.51,6051.82,3958.84,1235.38,1022.74
2024-11-17 06:00,4547.82,5363.05,3908.96,928.72,1134.71
2024-11-17 09:00,3954.71,5208.39,3906.49,288.24,1101.78
2024-11-17 12:00,4388.29,6128.21,2909.73,7.6,1119.35
2024-11-17 15:00,6566.15,8296.77,3535.08,515.65,1081.5
2024-11-17 18:00,7351.67,8274.96,4514.88,1394.4,1119.95
2024-11-17 21:00,6374.16,7118.76,4004.16,1314.5,1051.51
2024-11-18 00:00,5674.11,6254.19,3651.65,1311.0,991.86
2024-11-18 03:00,5506.76,6508.04,3859.56,1207.79,1050.74
2024-11-18 06:00,5441.33,7263.14,4172.94,1103.36,1141.32
2024-11-18 09:00,4899.26,5494.66,3324.03,324.44,1046.06
2024-11-18 12:00,5301.24,5036.15,3107.33,159.62,1030.96
2024-11-18 15:00,7438.7,7348.84,3920.55,630.48,1126.83
2024-11-18 18:00,7804.81,8148.36,5181.36,1416.67,1257.72
2024-11-18 21:00,6674.81,7402.33,4631.09,1340.98,1134.53
2024-11-19 00:00,5823.65,6426.94,4189.19,1294.0,1103.66
2024-11-19 03:00,5737.56,6523.25,4349.12,1209.86,1196.46
2024-11-19 06:00,6326.13,7014.87,4742.64,998.1,1274.78
2024-11-19 09:00,6174.32,6120.41,3024.9,241.42,1078.31
2024-11-19 12:00,6547.56,5767.54,2487.46,121.03,1015.32
2024-11-19 15:00,7164.11,7431.87,3828.62,624.4,1126.36
2024-11-19 18:00,7237.81,8063.16,5204.67,1443.3,1253.47
2024-11-19 21:00,6311.58,7255.31,4559.67,1339.48,1144.23
2024-11-20 00:00,5635.5,6401.36,4063.09,1338.62,1088.13
2024-11-20 03:00,5554.34,6514.24,4208.81,1278.56,1163.9
2024-11-20 06:00,6315.39,6451.47,4548.62,1045.68,1184.89
2024-11-20 09:00,6363.49,5775.35,2700.59,331.58,1037.87
2024-11-20 12:00,6331.65,5597.1,2702.02,264.58,1029.88
2024-11-20 15:00,6993.79,7370.03,4058.94,864.04,1168.08
2024-11-20 18:00,7150.48,8126.06,5106.28,1598.66,1278.7
2024-11-20 21:00,6298.06,7317.44,4623.38,1451.68,1133.53
2024-11-21 00:00,5571.67,6471.56,4245.66,1376.52,1051.14
2024-11-21 03:00,5521.57,6549.03,4405.85,1288.14,1109.19
2024-11-21 06:00,5687.65,6545.93,4332.18,1093.68,1114.33
2024-11-21 09:00,5770.36,5576.62,2945.56,668.49,896.65
2024-11-21 12:00,5872.07,5390.73,3352.91,795.08,857.39
2024-11-21 15:00,6815.04,7404.57,5246.04,1451.13,993.05
2024-11-21 18:00,7191.26,8294.63,6008.91,1981.42,1162.54
2024-11-21 21:00,6391.78,7417.29,4909.99,1628.82,1078.73
2024-11-22 00:00,5645.44,6498.3,4281.5,1490.94,1005.1
2024-11-22 03:00,5599.78,6559.99,4263.78,1443.52,1070.11
2024-11-22 06:00,6133.37,6396.27,4468.8,1496.96,1152.91
2024-11-22 09:00,5702.61,5165.39,4104.99,1299.9,1019.25
2024-11-22 12:00,5998.1,5716.71,5561.33,1685.18,1017.55
2024-11-22 15:00,6967.53,8141.02,7339.19,2146.32,1165.88
2024-11-22 18:00,7107.8,8631.64,7231.87,2261.31,1261.87
2024-11-22 21:00,6401.89,7605.61,5519.94,1863.78,1124.88
2024-11-23 00:00,5685.49,6578.65,4567.9,1642.66,1030.83
2024-11-23 03:00,5397.96,6194.51,4328.33,1493.59,1036.27
2024-11-23 06:00,4854.0,5512.44,4355.0,1369.98,1105.52
2024-11-23 09:00,4237.46,4637.36,4787.27,1346.43,1095.71
2024-11-23 12:00,4202.73,5535.91,6132.11,1427.32,1073.57
2024-11-23 15:00,6068.51,8052.49,6675.36,1430.97,1198.11
2024-11-23 18:00,7005.81,8533.74,5722.8,1523.5,1210.52
2024-11-23 21:00,6359.39,7425.59,4984.23,1399.66,1130.33
2024-11-24 00:00,5709.97,6466.96,4428.0,1370.02,1062.45
2024-11-24 03:00,5368.13,6154.44,4177.3,1229.83,1059.36
2024-11-24 06:00,4304.38,5323.49,4491.57,1116.95,1111.5
2024-11-24 09:00,3690.59,4865.97,4540.1,890.24,1015.69
2024-11-24 12:00,3946.37,6236.09,4452.12,771.6,964.38
2024-11-24 15:00,6129.68,8506.54,4908.55,1117.14,1111.22
2024-11-24 18:00,7208.65,8821.73,5057.74,1448.5,1199.58
2024-11-24 21:00,6373.26,7540.98,4542.96,1365.15,1080.66
2024-11-25 00:00,5689.51,6524.87,4146.37,1343.16,1046.24
2024-11-25 03:00,5595.9,6628.29,4283.97,1295.37,1123.02
2024-11-25 06:00,5383.4,6764.7,5376.01,1289.52,1252.66
2024-11-25 09:00,4538.5,6187.42,5244.64,926.88,1116.32
2024-11-25 12:00,4696.96,7252.65,5189.84,1179.61,1088.2
2024-11-25 15:00,6829.29,9818.82,5356.46,1079.25,1225.22
2024-11-25 18:00,7612.12,9469.88,5313.31,1639.86,1287.12
2024-11-25 21:00,6655.63,7872.6,4653.27,1462.66,1161.89
2024-11-26 00:00,5877.52,6788.45,4297.46,1380.46,1093.17
2024-11-26 03:00,5746.83,6849.53,4435.8,1325.34,1135.29
2024-11-26 06:00,5559.36,7052.41,5214.71,1204.96,1212.57
2024-11-26 09:00,5121.06,6717.72,4288.57,912.16,1039.31
2024-11-26 12:00,5334.09,8393.42,4090.76,1251.28,1041.47
2024-11-26 15:00,7201.15,10886.84,5388.43,1872.29,1179.57
2024-11-26 18:00,7840.78,10210.35,5955.94,1720.03,1225.92
2024-11-26 21:00,6869.77,8388.71,4923.3,1516.96,1086.14
2024-11-27 00:00,5976.87,7004.42,4279.76,1394.78,1008.31
2024-11-27 03:00,5818.86,7000.78,4472.67,1315.56,1003.99
2024-11-27 06:00,5885.9,7640.56,5208.81,1391.7,1115.86
2024-11-27 09:00,5396.69,7880.79,4196.2,1008.1,1103.35
2024-11-27 12:00,5900.53,9574.02,4825.25,650.6,1129.47
2024-11-27 15:00,7904.11,10806.55,5710.89,917.13,1159.13
2024-11-27 18:00,8279.69,10189.74,5576.7,1541.91,1169.46
2024-11-27 21:00,7144.15,8503.53,4744.11,1383.93,1056.33
2024-11-28 00:00,6223.63,7143.3,4233.58,1330.09,994.4
2024-11-28 03:00,6056.74,7120.25,4261.35,1259.69,1072.71
2024-11-28 06:00,6443.34,8240.58,4427.69,1122.49,1225.65
2024-11-28 09:00,6060.16,8718.58,3456.17,908.46,1163.27
2024-11-28 12:00,6246.82,9014.89,3541.91,941.61,1098.5
2024-11-28 15:00,8233.51,9706.01,4725.44,1156.67,1170.23
2024-11-28 18:00,8468.56,9364.92,5486.09,1444.12,1202.45
2024-11-28 21:00,7269.32,8067.84,4559.81,1324.39,1037.45
2024-11-29 00:00,6325.6,6958.84,4021.66,1310.06,967.19
2024-11-29 03:00,6133.78,7027.11,4104.07,1226.06,1044.34
2024-11-29 06:00,6398.41,8287.65,4414.15,1014.56,1116.0
2024-11-29 09:00,6115.37,8397.82,3537.16,299.1,990.54
2024-11-29 12:00,6597.7,8211.14,4139.55,173.74,959.16
2024-11-29 15:00,7889.38,8582.33,5803.94,673.8,1050.68
2024-11-29 18:00,8148.96,8431.4,5925.72,1428.26,1097.63
2024-11-29 21:00,7176.46,7758.61,4807.18,1373.78,987.33
2024-11-30 00:00,6309.76,6780.81,4208.69,1320.57,911.98
2024-11-30 03:00,5997.94,6546.19,4072.76,1188.52,906.42
2024-11-30 06:00,6188.46,7284.65,4630.49,976.74,996.94
2024-11-30 09:00,6166.64,7793.99,4693.92,365.88,981.14
2024-11-30 12:00,6404.05,7604.84,4266.66,274.57,980.17
2024-11-30 15:00,7236.85,8126.48,4496.31,640.41,1078.79
2024-11-30 18:00,7507.98,8112.87,4897.65,1300.5,1065.29
2024-11-30 21:00,6832.71,7543.69,4432.68,1276.26,982.29
2024-12-01 00:00,6082.87,6594.79,3782.34,1255.35,911.34
2024-12-01 03:00,5772.43,6247.14,3486.6,1143.55,917.37
2024-12-01 06:00,5577.36,6002.57,2918.44,908.12,926.16
2024-12-01 09:00,5758.66,6050.88,2510.56,307.26,887.99
2024-12-01 12:00,6388.05,7335.71,3132.62,55.24,877.06
2024-12-01 15:00,7378.69,8245.68,4320.28,545.75,1003.07
2024-12-01 18:00,7839.39,8382.19,4794.04,1328.05,990.8
2024-12-01 21:00,6882.26,7413.68,4387.28,1303.05,941.0
2024-12-02 00:00,6102.27,6494.58,4070.96,1260.37,884.84
2024-12-02 03:00,5975.4,6622.92,4168.76,1216.27,944.36
2024-12-02 06:00,6047.9,6739.59,4251.39,1210.18,1047.03
2024-12-02 09:00,5889.34,6323.19,3285.59,802.72,997.31
2024-12-02 12:00,6423.04,7965.36,3808.49,1452.75,973.67
2024-12-02 15:00,8409.65,10617.59,5890.19,1741.9,1095.13
2024-12-02 18:00,8694.38,10504.44,6250.57,1627.11,1137.86
2024-12-02 21:00,7371.01,8404.69,4957.53,1446.95,948.19
2024-12-03 00:00,6354.51,7056.08,4187.21,1384.9,916.26
2024-12-03 03:00,6179.69,6974.59,4341.44,1303.34,980.2
2024-12-03 06:00,6230.61,7768.07,5175.01,1441.71,1105.23
2024-12-03 09:00,5902.08,8326.95,4712.34,852.15,1077.59
2024-12-03 12:00,6655.31,9544.75,4957.1,306.15,964.82
2024-12-03 15:00,8152.71,9797.7,5258.24,690.3,963.05
2024-12-03 18:00,8491.9,9514.45,5311.95,1432.5,1042.17
2024-12-03 21:00,7295.4,8141.58,4533.29,1360.98,985.65
2024-12-04 00:00,6311.8,6976.68,4034.51,1306.86,900.85
2024-12-04 03:00,6153.49,7010.21,4127.93,1224.17,947.18
2024-12-04 06:00,6504.19,7518.3,4023.25,980.98,996.99
2024-12-04 09:00,6513.72,6239.02,2571.26,275.21,836.02
2024-12-04 12:00,7233.78,6829.48,2642.13,265.44,811.94
2024-12-04 15:00,8414.52,8852.64,4268.98,935.16,964.94
2024-12-04 18:00,8635.35,8986.54,5344.74,1741.41,1077.93
2024-12-04 21:00,7422.45,7855.23,4609.04,1545.42,1036.86
2024-12-05 00:00,6421.77,6824.03,4076.69,1427.91,949.35
2024-12-05 03:00,6252.62,6902.99,4215.78,1377.96,968.54
2024-12-05 06:00,6636.91,7683.45,4300.46,1397.36,985.64
2024-12-05 09:00,6185.13,7217.05,3646.4,1167.43,840.36
2024-12-05 12:00,6567.18,7072.08,4460.56,1661.82,856.06
2024-12-05 15:00,8210.58,9562.39,6539.77,2178.24,1032.92
2024-12-05 18:00,8596.23,9701.96,7078.82,2591.23,1095.14
2024-12-05 21:00,7297.9,8286.06,5348.22,2065.69,1001.08
2024-12-06 00:00,6274.82,7094.38,4444.74,1727.94,940.34
2024-12-06 03:00,6063.25,7126.05,4423.59,1484.45,977.18
2024-12-06 06:00,6114.86,7758.05,5223.1,1543.45,1072.26
2024-12-06 09:00,5704.92,7789.27,5634.31,1283.13,1021.34
2024-12-06 12:00,6157.76,9757.43,5661.6,1463.21,1045.05
2024-12-06 15:00,8192.08,11020.09,6124.37,1893.88,1083.42
2024-12-06 18:00,8465.31,10276.31,5477.9,2033.97,1043.7
2024-12-06 21:00,7308.32,8688.59,4728.44,1774.01,988.76
2024-12-07 00:00,6363.14,7267.3,4204.32,1517.29,941.22
2024-12-07 03:00,5961.47,6914.43,4025.52,1380.9,952.66
2024-12-07 06:00,5410.08,7401.03,4231.56,1100.17,1022.93
2024-12-07 09:00,5076.5,8023.9,4049.11,591.54,996.12
2024-12-07 12:00,5477.51,8282.06,3850.42,502.72,892.17
2024-12-07 15:00,7687.24,9351.53,4734.99,828.42,1001.83
2024-12-07 18:00,8231.73,10071.82,5159.65,1467.6,1004.58
2024-12-07 21:00,7235.32,8427.32,4368.78,1317.25,931.24
2024-12-08 00:00,6264.68,6949.53,3810.62,1273.13,888.59
2024-12-08 03:00,5872.97,6431.46,3590.95,1145.85,896.34
2024-12-08 06:00,5116.82,6101.04,2983.22,812.7,967.38
